username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
TwiNepal;2016-01-29 05:22;0;0;"Indian MEA unaware of PM’s rider to visit India : India ’s Ministry of External Affairs today said it was... http:// bit.ly/1lYvHZg #Nepal";;;#Nepal;"692857760283627521";https://twitter.com/TwiNepal/status/692857760283627521
AllinoneIndia;2016-01-28 23:12;0;0;"Sushma Swaraj India Minister of External Affairs Relaxes Police http:// allinone-india.com/sushma-swaraj- india-minister-of-external-affairs-relaxes-police/ …";;;;"692764586575941633";https://twitter.com/AllinoneIndia/status/692764586575941633
k10malhotra;2016-01-28 22:37;0;0;"'Airlift' great entertainment says Ministry of External Affairs - Sakshi Post http:// dlvr.it/KLQ42z #India #news";;;#India #news;"692755883609161728";https://twitter.com/k10malhotra/status/692755883609161728
NewsforIndia14;2016-01-28 21:59;0;0;"Getting Indian passport becomes easier Ministry of External Affairs , India Sushma Swaraj... http:// fb.me/2egncHuyY";;;;"692746205391028224";https://twitter.com/NewsforIndia14/status/692746205391028224
uhroa2014nagai;2016-01-28 21:35;0;0;"Hon'ble PM Modi ji & Hon'ble External Affairs Minister Sushma ji effective New ecnomic development ties India & UAE pic.twitter.com/3TDfQEy7qr";;;;"692740175290507265";https://twitter.com/uhroa2014nagai/status/692740175290507265
CareerAfflux;2016-01-28 19:59;0;0;"#SushmaSwaraj : India 's Minister of External Affairs Relaxes Police Verification Process for Passports";;;#SushmaSwaraj;"692716203475755008";https://twitter.com/CareerAfflux/status/692716203475755008
cdacindia;2016-01-27 18:50;0;0;"[Inauguration] External Affairs Minister Smt. Sushma Swaraj inaugurates India - Palestine Digital Learning and... http:// fb.me/KmaHV4hX";;;;"692336268286509056";https://twitter.com/cdacindia/status/692336268286509056
maldiveshcuk;2016-01-26 16:51;0;0;"FM Dunya sends message to Minister of External Affairs of India on the occasion of 67th Republic Day of India . http:// bit.ly/20qn1KF";;;;"691944166583091202";https://twitter.com/maldiveshcuk/status/691944166583091202
oilpr;2016-01-26 14:43;0;1;"Smt. #SushmaSwaraj , Minister of #ExternalAffairs spoke at Concluding Session of India -Africa Hydrocarbons Conference pic.twitter.com/GoSXKE4rt4";;;#SushmaSwaraj #ExternalAffairs;"691911785646067712";https://twitter.com/oilpr/status/691911785646067712
MohantySankalp;2016-01-25 19:32;0;0;"Wondering if India has ever had a more efficient and hard working External Affairs minister than @SushmaSwaraj";;@SushmaSwaraj;;"691622054047539200";https://twitter.com/MohantySankalp/status/691622054047539200
ashshi;2016-01-25 17:22;0;0;"External Affairs Minister @SushmaSwaraj quotes Quran, says Azaan welcomes dawn in #India . http:// goo.gl/hqmHCT";Bengaluru, India;@SushmaSwaraj;#India;"691589340556701696";https://twitter.com/ashshi/status/691589340556701696
Indian_Embassy;2016-01-25 11:19;0;0;"External Affairs Minister of India calls on President Hollande https:// twitter.com/MEAIndia/statu s/691497627309879296 …";;;;"691498066701086724";https://twitter.com/Indian_Embassy/status/691498066701086724
swargcoming;2016-01-25 09:08;1;2;"This is how @SushmaSwaraj , Minister of External Affairs , India conducts her foreign policy- like a Patriot & a Pro. https:// twitter.com/SushmaSwaraj/s tatus/691464230554378240 …";;@SushmaSwaraj;;"691465046866526208";https://twitter.com/swargcoming/status/691465046866526208
dailyindiannews;2016-01-24 18:43;0;0;"Strongly pitching for delinking terrorism from religion, External Affairs Minister Sushma Swaraj today said India and the Arab world ...";;;;"691247373994086400";https://twitter.com/dailyindiannews/status/691247373994086400
Myinforms_EN;2016-01-24 16:09;0;0;"Remarks by External Affairs Minister at the First Ministerial Meeting of Arab- India Cooperation Forum… http:// dlvr.it/KJBkzV #news";;;#news;"691208819922186240";https://twitter.com/Myinforms_EN/status/691208819922186240
acrossUpdate;2016-01-24 15:06;0;0;"External affairs minister Sushma Swaraj on Sunday said India and the Arab world must join hands to eliminatete... http:// bit.ly/1AU5YZ5";;;;"691192840362205184";https://twitter.com/acrossUpdate/status/691192840362205184
99latestnews;2016-01-24 15:06;0;0;"#india #news We must delink religion from terror: Sushma Swaraj tells Arab League: External affairs minister S... http:// bit.ly/1lH2wd3";;;#india #news;"691192795998982145";https://twitter.com/99latestnews/status/691192795998982145
_TomWingfield;2016-01-24 13:42;0;1;"Official spokesperson, Ministry of External Affairs , India : https:// twitter.com/meaindia/statu s/691150434669473792 …";;;;"691171827335454720";https://twitter.com/_TomWingfield/status/691171827335454720
