username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
frontporchlight;2016-03-28 05:22;0;2;"NASA Satellite Images Show Farmlands Across India On Fire As Farmers 'Slash And...: NASA ... http:// bit.ly/1UnTqBk #realestate #realtor";;;#realestate #realtor;"714238747580076032";https://twitter.com/frontporchlight/status/714238747580076032
shabanapanikar;2016-03-28 00:58;0;1;"Living In USA, This NRI Has Been Helping Farmers In India - Know How You Can Be Part Of This http:// fb.me/4jIU9Curm";;;;"714172194281156612";https://twitter.com/shabanapanikar/status/714172194281156612
Hierkaufich;2016-03-28 00:33;0;0;"Two farmers commit suicide in Tamil Nadu: Madurai, Mar 27 () Two farmers , including an AIADMK local sec... http:// tinyurl.com/zo2mo6d #India";;;#India;"714166052830117889";https://twitter.com/Hierkaufich/status/714166052830117889
nani_554;2016-03-28 00:29;0;0;"Farmers and poor r dying daily and #PrayForPakistan is trending in India ,they wrote their future with their own bloody hands";;;#PrayForPakistan;"714164912121970688";https://twitter.com/nani_554/status/714164912121970688
PITCHBOSS;2016-03-27 23:33;0;0;"@Indianfarmers1 #IndianFarmersInPain farmers in INDIA need a big push and support from govt. @narendramodi hope modiji govt. help farmers";;@Indianfarmers1 @narendramodi;#IndianFarmersInPain;"714150928857731072";https://twitter.com/PITCHBOSS/status/714150928857731072
NoGMOsVerified;2016-03-27 22:59;0;0;"'Corporations Bleeding Rural India , Killing Our Farmers ' #GMOs #GMO http:// NoGMOsVerified.com /n http:// dld.bz/dW2MD";;;#GMOs #GMO;"714142285403987968";https://twitter.com/NoGMOsVerified/status/714142285403987968
iadHiRath;2016-03-27 22:51;0;0;"Digital India for Kissans sir do you think Farmers will have smartphone , smartphone ho bi tho Internet wil thy hv Datapacks @narendramodi";;@narendramodi;;"714140248666738688";https://twitter.com/iadHiRath/status/714140248666738688
smaksked;2016-03-27 22:19;0;0;"How a simple SIM card makes farmers more efficient—and possibly saves lives http:// arstechnica.com/gadgets/2016/0 3/how-a-simple-sim-card-helps-farmers-navigate-changing-climates-and-markets/ … #india #farming #technology";;;#india #farming #technology;"714132131631480835";https://twitter.com/smaksked/status/714132131631480835
bhaveshjha08;2016-03-27 18:09;0;1;"Farmers Will Soon Buy and Sell Agricultural Products across India through an Online National Portal http:// fb.me/3OUGtVoog";;;;"714069355168940032";https://twitter.com/bhaveshjha08/status/714069355168940032
NoidaNews;2016-03-27 18:05;0;0;"Greater Noida farmers demand price hike of cash crop and milk - Times of India - http:// ift.tt/1Umv2Ah #Noida #News";;;#Noida #News;"714068239307907072";https://twitter.com/NoidaNews/status/714068239307907072
nticomuna;2016-03-27 17:39;0;0;"Mais seca na India : "Drought-hit farmers on the brink: Chhattisgarh govt bungles relief distribution" http://www. catchnews.com/india-news/dro ught-hit-farmers-on-the-brink-chhattisgarh-govt-bungles-relief-distribution-1458994301.html …";;;;"714061844550459396";https://twitter.com/nticomuna/status/714061844550459396
energyenviro;2016-03-27 17:03;0;0;"India : #Farmers stage novel #protest by jumping into sea - http://www. thehindu.com/news/cities/ch ennai/article8402069.ece …";;;#Farmers #protest;"714052606105137153";https://twitter.com/energyenviro/status/714052606105137153
satishguptaASL;2016-03-27 16:54;3;4;"How India can be number one in the governance of BJP,every one is repenting,Business men, Farmers ,Builders,Jwellers.. https:// twitter.com/BBCHindi/statu s/714046833505476608 …";;;;"714050426912448512";https://twitter.com/satishguptaASL/status/714050426912448512
RamPD78;2016-03-27 16:37;0;1;"great reporting on NDTV India on Farmers http:// khabar.ndtv.com/videos/live/ch annel/ndtvindia/ …";;;;"714046228879785985";https://twitter.com/RamPD78/status/714046228879785985
Vincent__Patel;2016-03-27 16:37;0;0;"Check this @SuryaRay First organic farming university to be set up in Gujarat: To help farmers in… http:// dlvr.it/KvB5lg #SuryaRay #India";;@SuryaRay;#SuryaRay #India;"714046113976688640";https://twitter.com/Vincent__Patel/status/714046113976688640
newsisay;2016-03-27 16:26;0;0;"#India Man Ki Baat: Use technology, water conservation, PM Narendra Modi tells farmers … http:// goo.gl/fb/6orguE";;;#India;"714043333488848896";https://twitter.com/newsisay/status/714043333488848896
mgrg7;2016-03-27 15:00;4;3;"Is anyone listening to #Farmers ? #OROP ? Why should they listen to #JEWELLERS ? #India is not free. We are a #Colony https:// twitter.com/ArvindKejriwal /status/713940071112552448 …";;;#Farmers #OROP #JEWELLERS #India #Colony;"714021675688439809";https://twitter.com/mgrg7/status/714021675688439809
evolvingPSA;2016-03-27 14:17;0;2;"@rupahasit @India _Policy @SunilSinghBJP my native plc is a small town and some farmers at my plc use cellphone costing abv Rs.15,000";;@rupahasit @India @SunilSinghBJP;;"714010925112496129";https://twitter.com/evolvingPSA/status/714010925112496129
paramjeitmarwah;2016-03-27 13:20;10;10;"@India _Policy I've used the Suvidha app. Its a great tool for us farmers . Refinements and improvements will make it better";;@India;;"713996565304647680";https://twitter.com/paramjeitmarwah/status/713996565304647680
India_Policy;2016-03-27 13:12;93;52;"So anti technology are the AAPTards. They've no idea of adoption of smartphone or they want farmers to remain poor? pic.twitter.com/xdXG8MoQRB";;;;"713994499530199040";https://twitter.com/India_Policy/status/713994499530199040
AcheDinAaneWale;2016-03-27 13:03;0;0;"Water crisis, farmers ’ app, FIFA Under-17 and more: PM Modi’s ‘Mann ki Baat’ this Month http:// ift.tt/21N0FSA #TopNews #India";;;#TopNews #India;"713992249609166848";https://twitter.com/AcheDinAaneWale/status/713992249609166848
DDKisanChannel;2016-03-27 12:51;2;3;"Retweeted ALL INDIA RADIO ( @AkashvaniAIR ): PM highlights newly launched #KisanSuvidha App for farmers ; asks them... http:// fb.me/7MNhCRnTL";;@AkashvaniAIR;#KisanSuvidha;"713989335167557632";https://twitter.com/DDKisanChannel/status/713989335167557632
TheCitizen_in;2016-03-27 12:24;2;1;"#Vidarbha Reels Under Agrarian Distress http:// lsh.re/10AU9 #Farmers #FarmerSuicide #FarmersSuicide #Agrarian #India #Economy";;;#Vidarbha #Farmers #FarmerSuicide #FarmersSuicide #Agrarian #India #Economy;"713982465182928896";https://twitter.com/TheCitizen_in/status/713982465182928896
pamela_pam123;2016-03-27 12:23;0;0;"Farmers don't have anything to feed their families draught for several years what they are getting is App in a phone from digital India !!!";Kolkata, India;;;"713982311474171904";https://twitter.com/pamela_pam123/status/713982311474171904
kkadir_kazi;2016-03-27 12:23;0;1;"Do a bomb questionair on Farmers suicide since 25yrs of ungovernance in India https:// twitter.com/TheSamirAbbas/ status/713978369600151552 …";;;;"713982228825550848";https://twitter.com/kkadir_kazi/status/713982228825550848
SidharthPandey;2016-03-27 12:13;2;0;"As drought situation looms over several parts, @pmoindia asks India 2 help farmers & conserve water pic.twitter.com/3qSHBzcKng";;@pmoindia;;"713979763031838721";https://twitter.com/SidharthPandey/status/713979763031838721
