username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
GirlsGlobe;2015-07-01 04:00;1;4;"India encourages the #empowerment of women through the #SelfiewithDaughter campaign http:// ti.me/1Jt9OeH @time #empowerment #India";;@time;#empowerment #SelfiewithDaughter #empowerment #India;"616010924030341120";https://twitter.com/GirlsGlobe/status/616010924030341120
AbramCasey1;2015-07-01 02:18;0;0;"Ancestral halls alias empowerment dim quoin yard sale advanced india : PVeQq";;;;"615985170588413952";https://twitter.com/AbramCasey1/status/615985170588413952
GbengaFalusi;2015-07-01 01:10;0;0;"@PinkRubbiez sure our environment gives room 4 dat bt in India its a culture thing that d men do everything.No economic empowerment for dem";;@PinkRubbiez;;"615968250497748992";https://twitter.com/GbengaFalusi/status/615968250497748992
nihar_routray;2015-06-30 19:59;0;0;"The Central schemes need to be disbanded with necessary empowerment of State govts for skills n expertise #india http://www. livemint.com/Opinion/3yGB9N CwIvxFoiCKMjo42L/Unshackling-centrally-sponsored-schemes.html …";;;#india;"615889804270501888";https://twitter.com/nihar_routray/status/615889804270501888
KaatLoonga;2015-06-30 19:54;2;0;"India witnesses real women empowerment only when husbands will have carried wife's surname.";;;;"615888607765622784";https://twitter.com/KaatLoonga/status/615888607765622784
RSKSINDIA;2015-06-30 19:52;0;0;"Support for Livelihood to underprivileged Girls https://www. globalgiving.org/microprojects/ support-for-livelihood-to-underprivileged-girls/ … via @GlobalGiving #empowerment #livelihood #india";;@GlobalGiving;#empowerment #livelihood #india;"615888018193252352";https://twitter.com/RSKSINDIA/status/615888018193252352
ModiBharosa;2015-06-30 19:17;5;2;"PM Modi's #SelfieWithDaughter a unique stand for women empowerment in India http:// nm4.in/1JmyHpv via @narendramodi";;@narendramodi;#SelfieWithDaughter;"615879305843773440";https://twitter.com/ModiBharosa/status/615879305843773440
vinothybw;2015-06-30 14:54;0;0;"Women Empowerment In India - IAS Paper http:// fb.me/481OBHJRx";;;;"615813085073281024";https://twitter.com/vinothybw/status/615813085073281024
smohapatra579;2015-06-30 14:18;0;0;"@JustineGreening Girl Child labour, women empowerment ,are area I work, Wish to be associated with WB projects in India or outside.";;@JustineGreening;;"615804005504020481";https://twitter.com/smohapatra579/status/615804005504020481
hajelamukesh;2015-06-30 14:13;0;0;"@mygovindia MISSION 3e education empowerment employment shall be the key for new and vibrent INDIA in days 2 come thru social enterprise";;@mygovindia;;"615802753839837188";https://twitter.com/hajelamukesh/status/615802753839837188
vinaygb;2015-06-30 10:03;0;1;"1) Critically comment on the factors that are hindering the empowerment of women in rural India . http://www. insightsonindia.com/2015/06/30/1-c ritically-comment-on-the-factors-that-are-hindering-the-empowerment-of-women-in-rural-india/ …";;;;"615739872578441217";https://twitter.com/vinaygb/status/615739872578441217
srvinayneve;2015-06-30 08:05;16;2;"@RashtrapatiBhvn Stop fake cases on men Time to raise for saving men from fake women - wife empowerment . #scrap498a Save India";;@RashtrapatiBhvn;#scrap498a;"615710153501839364";https://twitter.com/srvinayneve/status/615710153501839364
DrAlexGraham;2015-06-30 00:42;0;0;"#Akansha_Gautam #Indian #India The Latest Big Data Innovation Is Consumer Empowerment http:// dlvr.it/BMf6FP #SuryaRay #ArunKrGhosh";;;#Akansha_Gautam #Indian #India #SuryaRay #ArunKrGhosh;"615598629965856768";https://twitter.com/DrAlexGraham/status/615598629965856768
naveendadhich26;2015-06-30 00:25;0;0;"@SethShruti u have done your work.. now its time to ask @narendramodi where is women empowerment in india ?";;@SethShruti @narendramodi;;"615594533204561920";https://twitter.com/naveendadhich26/status/615594533204561920
vaishmurali;2015-06-30 00:16;4;4;"While rest of India posts symbolic #Selfiewithdaughter , young woman driver leads #ChennaiMetro into its inaugural trip. This is empowerment .";;;#Selfiewithdaughter #ChennaiMetro;"615592075740876800";https://twitter.com/vaishmurali/status/615592075740876800
totadri;2015-06-29 22:39;0;1;"@totadri @PMOIndia #fully funded Kashmir policy of empowerment with employment expected by all. Will Win hearts defeat anti india elements";Haveli, India;@totadri @PMOIndia;#fully;"615567887823048704";https://twitter.com/totadri/status/615567887823048704
LauraSalisburry;2015-06-29 22:25;0;0;"La scout against hushed open-mindedness empowerment into india : CcKJVycS";;;;"615564149683163144";https://twitter.com/LauraSalisburry/status/615564149683163144
BhaaratWelfare;2015-06-29 20:38;0;1;"Empowerment of women: Woman steers Chennai's first Metro train - via India Today:... http:// fb.me/7xLqvoko5";;;;"615537321618898944";https://twitter.com/BhaaratWelfare/status/615537321618898944
hajelamukesh;2015-06-29 19:50;0;0;"NICT 3e mission employment empowerment education to the masses thru social enterpriseing is solution to socio economic problems in india";;;;"615525329969373184";https://twitter.com/hajelamukesh/status/615525329969373184
EquilityIsRight;2015-06-29 19:46;4;1;"Woman empowerment in India either allow ur pocket pick or #fakecases https:// twitter.com/abpnewstv/stat us/615468006538264577 …";;;#fakecases;"615524343221608449";https://twitter.com/EquilityIsRight/status/615524343221608449
hajelamukesh;2015-06-29 19:46;0;0;"@_DigitalIndia real happing of digital india if it reach to village ICT social enterprise is proven model providing employment, empowerment";;@_DigitalIndia;;"615524300418740224";https://twitter.com/hajelamukesh/status/615524300418740224
maulik_doshi;2015-06-29 19:19;0;0;"@SethShruti so people like her also champions of women empowerment , probably for her india is delhi m mumbai. Beti bachao beti Padhao";;@SethShruti;;"615517439300730881";https://twitter.com/maulik_doshi/status/615517439300730881
rohit2decho;2015-06-29 18:54;0;0;"@prathikraj @rajhardia @SethShruti india doesn't need a naxal's view on women empowerment ...OK..";;@prathikraj @rajhardia @SethShruti;;"615511190203072514";https://twitter.com/rohit2decho/status/615511190203072514
GAATES_GAN;2015-06-29 18:41;0;0;"INDIA : Ministry of Social Justice & Empowerment orders #accessibility #audits 100 most important government buildings http:// globalaccessibilitynews.com/2015/06/29/gov ernment-to-conduct-accessibility-audit-of-public-buildings-for-persons-with-disabilities/ …";;;#accessibility #audits;"615507965257211904";https://twitter.com/GAATES_GAN/status/615507965257211904
