username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
puneetgautam;2010-05-03 21:30;1;0;"Vishy Anand, so proud of you!! You're a true indian sports champion!!";;;;"13312620696";https://twitter.com/puneetgautam/status/13312620696
devalp;2010-05-03 20:17;0;0;"Modi: The most convulsive four-letter word in Indian sports and politics.";;;;"13309081081";https://twitter.com/devalp/status/13309081081
saiandanand;2010-05-03 18:24;0;0;"MS Gill's finally done something worthwhile-If implemented, this would be his biggest contribution to indian sports -";;;;"13303747759";https://twitter.com/saiandanand/status/13303747759
cwg_games;2010-05-03 17:22;0;0;"Time for change in Indian sports : Top politicians such as Suresh Kalmadi and V.K. Malhotra… http://goo.gl/fb/dER9a";;;;"13301128827";https://twitter.com/cwg_games/status/13301128827
aussieindolanka;2010-05-03 15:50;0;0;"#Indiansports Raina pours on South African parade: A magnificent 101 off 60 balls from Suresh Raina fired India to... http://bit.ly/9AVTFU";;;#Indiansports;"13297939012";https://twitter.com/aussieindolanka/status/13297939012
ndtvhindu;2010-05-03 15:40;0;0;"HAVE YOUR SAY! - Will limiting tenure of sports federation heads solve the problems of Indian Sports ?";;;;"13297631099";https://twitter.com/ndtvhindu/status/13297631099
rentax;2010-05-03 11:46;0;0;"@cricketwallah best thing happening to indian sports . Old bosses need to go at some point opening the sports for corporatization. Kudos Gill";;@cricketwallah;;"13290845370";https://twitter.com/rentax/status/13290845370
babumather;2010-05-03 11:28;0;0;"A load of rubbish in Indian sports . Minister Gill has taken a bold step to clean up the d old mess. Wish him good luk.But will he succeed?";;;;"13290233325";https://twitter.com/babumather/status/13290233325
twiternair;2010-05-03 06:46;0;0;"@bdutt Shameless B.J.P's Vijay Kumar Malhotra upset about Indian sports min decision of putting cap on the number of terms by sports admin";;@bdutt;;"13277560074";https://twitter.com/twiternair/status/13277560074
rupayanb;2010-05-02 20:54;0;0;"Sursh Kalmadi, Vijay Malhotra--long standing sports officials are in danger. #indiansports .";;;#indiansports;"13250975135";https://twitter.com/rupayanb/status/13250975135
kunalraheja;2010-05-02 20:22;0;0;"This is good news for Indian sports http://bit.ly/ayhIfr";;;;"13249366215";https://twitter.com/kunalraheja/status/13249366215
jsvasan;2010-05-02 17:49;0;0;"@cricketwallah albeit in a convoluted way. Bravo M S Gill. Do some more to make Indian Sports Bodies unsafe retirement heaven for >>>";;@cricketwallah;;"13242871494";https://twitter.com/jsvasan/status/13242871494
DLFIPL2010;2010-05-02 17:23;0;0;"#AyazMemon cricketwallah: Indian sports , politicians have ruled federations and associations without http://url4.eu/36uKB";;;#AyazMemon;"13241974372";https://twitter.com/DLFIPL2010/status/13241974372
aseemrastogi2;2010-05-02 15:49;0;0;"The usual political bickering in Indian sports circles! "Unhappy Houghton threatens to quit" http://bit.ly/a0GTa4";;;;"13239153214";https://twitter.com/aseemrastogi2/status/13239153214
amithpr;2010-05-02 15:08;0;0;"The PM needs to act now. Create a Indian Sports Service like the IAS to run key sports. And have retired sports persons to run it.";;;;"13238011511";https://twitter.com/amithpr/status/13238011511
amithpr;2010-05-02 14:33;0;0;"Between now and night Ill tweet a list of politicians who head sports bodies and are destroying Indian sports . Something needs to be done";;;;"13237032721";https://twitter.com/amithpr/status/13237032721
rajavbr99;2010-05-02 14:25;0;0;"Happy to know that retirement rules for Indian sports bodies have been notified. Old war horses controlling sports bodies- time to hand over";;;;"13236781607";https://twitter.com/rajavbr99/status/13236781607
TheRahulMehra;2010-05-02 12:47;0;0;"@Anita_Lobo They were left with no choice. We have started the clean up act in Indian Sports . PIL has probably created history of sorts.";;@Anita_Lobo;;"13233953655";https://twitter.com/TheRahulMehra/status/13233953655
aussieindolanka;2010-05-02 12:11;0;0;"#Indiansports India beat Afghanistan by seven wickets: India put up a superb all-round performance to make a winni... http://bit.ly/dd1i5r";;;#Indiansports;"13232790548";https://twitter.com/aussieindolanka/status/13232790548
aussieindolanka;2010-05-01 12:06;0;0;"#Indiansports Modi agrees to return IPL documents to BCCI: report: Suspended IPL Commissioner Lalit Modi has agree... http://bit.ly/c8ngGI";;;#Indiansports;"13175323636";https://twitter.com/aussieindolanka/status/13175323636
aussieindolanka;2010-05-01 12:06;0;0;"#Indiansports Afghan test for wary India in T20 WC: Up against an unheralded Afghanistan in their tournament-opene... http://bit.ly/ad1lT5";;;#Indiansports;"13175323164";https://twitter.com/aussieindolanka/status/13175323164
