username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
vasu_reddevil;2015-07-08 23:25;0;1;"wtf lmao Indian sports network _/\_ https:// twitter.com/StarSportsIndi a/status/618840655888957440 …";;;;"618840966263361536";https://twitter.com/vasu_reddevil/status/618840966263361536
nishikantjain;2015-07-08 22:00;0;0;"Another Indian Sports Legend Know more about Leander Paes http:// fb.me/4gYYxi6WV";;;;"618819334782103552";https://twitter.com/nishikantjain/status/618819334782103552
PunePunky;2015-07-08 19:54;0;0;"@TimesNow Sad state of Indian sports recent example @Guttajwala @P9Ashwini discourages #Indian kids 2 choose sports as career #BadmintonWars";;@TimesNow @Guttajwala @P9Ashwini;#Indian #BadmintonWars;"618787678138400768";https://twitter.com/PunePunky/status/618787678138400768
marktech10;2015-07-08 19:53;0;0;"Happy birthday and pray for young for ever and serve the Indian Sports . http:// abpananda.abplive.in/sports/sports_ cricket/2015/07/08/article643928.ece/Happy-Birthday-Sourav …";;;;"618787492515319808";https://twitter.com/marktech10/status/618787492515319808
symbiosisman;2015-07-08 17:19;0;0;"Star Sports has done more good to Indian sports than the sports federations.";;;;"618748622406987776";https://twitter.com/symbiosisman/status/618748622406987776
rahulfigo11;2015-07-08 12:37;0;0;"@SGanguly99 happy birthday dada, long live king of Indian cricket, contributions to Indian sports are unforgettable, keep doing good works";;@SGanguly99;;"618677831275405316";https://twitter.com/rahulfigo11/status/618677831275405316
TheAmishDude;2015-07-08 09:09;0;0;"It's my favorite story: In a Colorado college, some native American students, agitated about Indian sports names... @INeed_ANap @CuffyMeh";;@INeed_ANap @CuffyMeh;;"618625361580920832";https://twitter.com/TheAmishDude/status/618625361580920832
ashokghose;2015-07-08 07:39;0;0;"@ndtv subroto roy is in a real fix and is now being bullied? Let us remember he is a sports lover and did lot for Indian Sports . Bad time";;@ndtv;;"618602831080075264";https://twitter.com/ashokghose/status/618602831080075264
kikykini;2015-07-08 00:57;0;0;"Currently sending all my positive energy to @rohanbopanna and #Mergea at #Wimbledon2015 #nailbiting #IndianSports";;@rohanbopanna;#Mergea #Wimbledon2015 #nailbiting #IndianSports;"618501569596657664";https://twitter.com/kikykini/status/618501569596657664
killmatsu;2015-07-08 00:36;0;0;"Similr is conditn of Indian sports ..no basic facility.corrupt systm.n hopeless Indian sports govt ministry @PMOIndia pic.twitter.com/h2uO9Ftp5I";;@PMOIndia;;"618496291807453184";https://twitter.com/killmatsu/status/618496291807453184
kikykini;2015-07-08 00:08;0;0;"The super awesome @rohanbopanna is killing it with his fire power in the match at #Wimbledon #IndianSports #IndianTennis";;@rohanbopanna;#Wimbledon #IndianSports #IndianTennis;"618489170579689472";https://twitter.com/kikykini/status/618489170579689472
SukanSmileOn;2015-07-07 14:55;0;0;"[Watch] New low for Indian sports . National level boxer cleans drains for a living http:// fb.me/47o16lkdv";;;;"618350212201992192";https://twitter.com/SukanSmileOn/status/618350212201992192
maniiminhas;2015-07-07 12:06;0;1;"Indian sports anchor Mayanti Langer is by far the most beautiful sports anchor.";;;;"618307592838844416";https://twitter.com/maniiminhas/status/618307592838844416
wearekent;2015-07-07 12:04;0;0;"ICC Test Player Rankings: Kohli only Indian in top 10, Smith leads the pack - Indian Sports news http:// ift.tt/1eBchGB";;;;"618307038779715584";https://twitter.com/wearekent/status/618307038779715584
india24xyz;2015-07-07 07:50;0;0;"「Kabaddi - Indian Sports -」 The game of kabaddi originated in India during prehistory.... http:// is.gd/DJojh4 pic.twitter.com/U3Bfin05Gp";;;;"618243067426926592";https://twitter.com/india24xyz/status/618243067426926592
davidpremier;2015-07-06 23:33;0;0;"Serie A and FA Cup broadcasting rights for India: Indian sports channel Sony Kix has picked up a package of b... http:// bit.ly/1eyWBUe";;;;"618118090677600257";https://twitter.com/davidpremier/status/618118090677600257
prashant180889;2015-07-06 21:43;0;0;"#indian #sports #legends @P9Ashwini pic.twitter.com/mxg8uXmZhX";;@P9Ashwini;#indian #sports #legends;"618090326083764224";https://twitter.com/prashant180889/status/618090326083764224
prashant180889;2015-07-06 21:41;0;0;"#indian #sports #legends pic.twitter.com/6PWz5Olbq9";;;#indian #sports #legends;"618089954661367808";https://twitter.com/prashant180889/status/618089954661367808
krutikakatrat;2015-07-06 18:52;0;0;"Hey ladies, go rock it! (y) #RioOlympics #Rio2016 #WomenInSports #IndianSports https:// twitter.com/OoWomaniya/sta tus/617995099679490048 …";;;#RioOlympics #Rio2016 #WomenInSports #IndianSports;"618047323621318657";https://twitter.com/krutikakatrat/status/618047323621318657
