username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
ThomasEvansGB;2012-12-28 05:18;3;0;"Inexperienced & cheap assistant being appointed head coach to legalize a Indian sports amateur as defacto manager. FA need to look into this";Brighton and Hove, England;;;"284445640547774464";https://twitter.com/ThomasEvansGB/status/284445640547774464
mfaisal_mirza;2012-12-28 00:00;0;0;"Congrats Pak hockey, Asian hockey champs trophy champions. Not a good year and last quarter for Indian sports . Another spirit of game fiasco";;;;"284365537004371969";https://twitter.com/mfaisal_mirza/status/284365537004371969
neelanshu512;2012-12-27 23:57;0;0;"Indian lost to Pakistan 4-5 in the Asian Hockey Tournament..Bad days for Indian sports";;;;"284364865555034113";https://twitter.com/neelanshu512/status/284364865555034113
jahanzeb_khalid;2012-12-27 23:50;0;0;"First cricket now hockey.... Coming soon anti BURN ointment just for Indian sports fans !";;;;"284363220133744640";https://twitter.com/jahanzeb_khalid/status/284363220133744640
umairaziz27;2012-12-27 23:40;2;0;"Breaking News : The price of #Acid in India has gone to Rs 100/dop due to increasing demand from #Indian Sports Teams :D";;;#Acid #Indian;"284360597074767873";https://twitter.com/umairaziz27/status/284360597074767873
FINISHAUTOCROSS;2012-12-27 23:34;0;0;"Indian Sports : Year at a glance - Parda Phash: Parda PhashIndian Sports: Year at a glanceParda PhashNo doubt, th... http:// bit.ly/VDaHCx";;;;"284359106087755776";https://twitter.com/FINISHAUTOCROSS/status/284359106087755776
dhivii;2012-12-27 23:17;0;0;"Well said RT @msdsaran : Cheers! Haters paavam. RT @dhivii : @msdhoni Best Indian sports person n Best IPL Batsman...proud of u mahi....lovely";;@msdsaran @dhivii @msdhoni;;"284354844481949696";https://twitter.com/dhivii/status/284354844481949696
djtraumahawk;2012-12-27 22:02;0;0;"All-Indian sports teams should name themselves stuff like the Ochap Whiteys or Pasqua Crackers. Payback for the Chiefs, Redskins & Braves.";;;;"284335886857023488";https://twitter.com/djtraumahawk/status/284335886857023488
Sportskeeda;2012-12-27 21:23;3;0;"Till then you can watch this amazing video on Indian sports http:// youtu.be/ybx9DN0lkb8 by us. Do subscribe to us, share & RT. :) #SportskeedaQuiz";;;#SportskeedaQuiz;"284326023447867392";https://twitter.com/Sportskeeda/status/284326023447867392
BlueTigersIndia;2012-12-27 20:37;0;0;"Check out the future stars of Indian sports - http:// ow.ly/gnI4s http:// fb.me/1MoEt7bEZ";;;;"284314545823043585";https://twitter.com/BlueTigersIndia/status/284314545823043585
ChennaiIPL;2012-12-27 18:56;41;17;"And there is more.. @msdhoni is the Best Indian Sports Person.. Its all because of you, Super Fans.. #whistlepodu";;@msdhoni;#whistlepodu;"284289029569146880";https://twitter.com/ChennaiIPL/status/284289029569146880
Beedagal;2012-12-27 02:30;0;0;"Jersey Backtower is that indian sports wot wot ya soccer";;;;"284041113378099200";https://twitter.com/Beedagal/status/284041113378099200
21_06_94;2012-12-26 19:22;0;0;"@ObsessedPsych yhh true.. policts has completely messed indian sports up now this boy may go wasted 2..";;@ObsessedPsych;;"283933293911625728";https://twitter.com/21_06_94/status/283933293911625728
t10sports;2012-12-26 15:20;0;0;"Kho Kho is an Indian Sports Played by Teams of Twelve Players who Try to Avoid being Touched by Members of the... http:// fb.me/1q5WqD9kU";;;;"283872357007908864";https://twitter.com/t10sports/status/283872357007908864
Ping_Pong_News;2012-12-26 12:52;0;0;"#olympics In Pics: Indian Sports in 2012 - IBNLive - IBNLiveIn Pics: Indian Sports in 2012IBNLiveIn Pics: Indian Spo... http:// ow.ly/2tW8fC";;;#olympics;"283835090591682560";https://twitter.com/Ping_Pong_News/status/283835090591682560
VenuSpeak;2012-12-26 11:13;0;0;"By the day Cellular services are getting costlier, Indian sports is Aparthied. Are Arnab Goswami and Rahul Malhotra Patriots?";;;;"283810335666884608";https://twitter.com/VenuSpeak/status/283810335666884608
hfz_r;2012-12-26 08:57;0;0;"if #cricket team keep on failing, i will regard 2012 as 'The Year of Rebirth of #IndianSports '.";;;#cricket #IndianSports;"283775957934952448";https://twitter.com/hfz_r/status/283775957934952448
madhuri_agrawal;2012-12-26 08:26;0;0;"Indian sports talk is so boring - we need a stronger middle order blah blah. I will smash something in your face if u tweet that again!";;;;"283768274783715328";https://twitter.com/madhuri_agrawal/status/283768274783715328
resultsindian;2012-12-26 07:18;0;0;"It's time to clean up Indian sports : Bhupathi: It's not just this game or that, Indian sports as such is at its ... http:// bit.ly/YdtEya";;;;"283751115089137665";https://twitter.com/resultsindian/status/283751115089137665
TheForexFeedCom;2012-12-26 06:03;0;0;"Time to clean up Indian sports : Bhupathi http:// theforexfeed.com #forex #fx";;;#forex #fx;"283732119698669568";https://twitter.com/TheForexFeedCom/status/283732119698669568
RichardAFaller;2012-12-26 03:22;0;0;"It's time to clean up Indian sports : Bhupathi - The Times of India http:// bit.ly/TseuIK via @cheerup_us";;@cheerup_us;;"283691839238848512";https://twitter.com/RichardAFaller/status/283691839238848512
Sherryremarks;2012-12-25 22:35;1;0;"Mix Day For Indian Sports : We beat Pakistan today In Hockey. But Ist loss of India in Cricket T20 format vs Pakistan.";;;;"283619506646028290";https://twitter.com/Sherryremarks/status/283619506646028290
Shafullahh;2012-12-25 22:32;0;0;"Indian sports federation suspect Sania's drop in form has sumthing to do wit Shohaib's coming bak in form, a commission will be setup soon";;;;"283618714358775808";https://twitter.com/Shafullahh/status/283618714358775808
islally93;2012-12-25 22:20;0;0;"@11Arsalan should've won....corruption has eroded Indian sports";Redbridge, England;@11Arsalan;;"283615733756342272";https://twitter.com/islally93/status/283615733756342272
Harry_Jerry;2012-12-25 21:47;1;0;"I’m wondering if the Indian sports journalists have already submitted their reports for today’s match.";;;;"283607504154411008";https://twitter.com/Harry_Jerry/status/283607504154411008
iamzhk;2012-12-25 21:47;1;0;"Such shameful Adverts on Indian sports channels. Not at all meant to be seen with parents or kids. May Allah have mercy on us. #Pakistan";;;#Pakistan;"283607459606716420";https://twitter.com/iamzhk/status/283607459606716420
suhailhanfi;2012-12-25 20:42;0;0;"@ldaniell19 NO NO. It's with due respect to you. Well the way you follow Indian sports , are already half Indian :)";;@ldaniell19;;"283590959181213696";https://twitter.com/suhailhanfi/status/283590959181213696
Omair6;2012-12-25 20:30;0;0;"@bhogleharsha Indian Sports Desk To Indian Team ki Band Baja Dain Gy...";;@bhogleharsha;;"283588072489246720";https://twitter.com/Omair6/status/283588072489246720
krugates;2012-12-25 20:08;0;0;"HOW MANY INDIAN WILL AGREE MY POINT THAT SACHIN SHOULD START HIS POLITICAL CAREER TO LEAD THE INDIAN SPORTS TO NEXT LEVEL";;;;"283582420161273857";https://twitter.com/krugates/status/283582420161273857
Rathorefriends;2012-12-25 19:20;0;0;"National Shooting C’ship: RVS Rathore wins gold medal | Indian Sports News http://www. indiansportsnews.com/top-stories/19 876-national-shooting-cship-rvs-rathore-wins-gold-medal-.html …";;;;"283570449001111552";https://twitter.com/Rathorefriends/status/283570449001111552
yolovita;2012-12-25 19:16;0;0;"So many blue shirts across the stadium. Changing times of Indian sports . #IndVSPak .";;;#IndVSPak;"283569461599031296";https://twitter.com/yolovita/status/283569461599031296
mosesharding;2012-12-25 17:42;0;0;"@sachin_rt well deserved to be made the head of Indian sports . You know the best to take Indian sports to greater heights!";;@sachin_rt;;"283545687696756736";https://twitter.com/mosesharding/status/283545687696756736
Deemagh_Ki_Dahi;2012-12-25 17:31;0;0;"Indian sports channel showing highlights of the matches which they win against pakistan and Pakistani sports channels showing against India.";;;;"283543051731865602";https://twitter.com/Deemagh_Ki_Dahi/status/283543051731865602
kapurNavneet;2012-12-25 16:18;0;0;"@sachin_rt Just wish you'd announced before you played your last ODI. Hope you can, going forward, continue to contribute to Indian sports .";;@sachin_rt;;"283524662489645057";https://twitter.com/kapurNavneet/status/283524662489645057
1secondago;2012-12-24 21:21;0;0;"2nd T20: Performances that made the differences - Indian Sports news http:// bit.ly/Y7yo8o";;;;"283238485542969344";https://twitter.com/1secondago/status/283238485542969344
NeoSportsTV;2012-12-24 21:00;0;0;"Was @sachin_rt winning the World Cup in 2011, the best moment in Indian sports ?";;@sachin_rt;;"283233218017247233";https://twitter.com/NeoSportsTV/status/283233218017247233
mithilng;2012-12-24 20:23;0;0;"Wow looks like @RohanRicketts is going through a lot of indian sports drama. Sad if we loose him. Seen him play and he is pretty damn good";;@RohanRicketts;;"283223964933824513";https://twitter.com/mithilng/status/283223964933824513
hfz_r;2012-12-24 18:21;0;0;"Indian sports can gain much frm #Sachin 's retirement. Common countrymen, ur God is nomore playing, get off cricket &feel other games.";;;#Sachin;"283193224611385344";https://twitter.com/hfz_r/status/283193224611385344
meetneo;2012-12-24 18:21;0;0;"@RohanRicketts yes.well said.sadly internal politics is ruining indian sports ..i hope your issue gets sorted out and you dont leave the team";;@RohanRicketts;;"283193199554617344";https://twitter.com/meetneo/status/283193199554617344
manjeetkhurana;2012-12-24 13:47;0;0;"Sachin Tendulkar - The Mahatma Gandhi of Indian sports - deserves a Bharat Ratna @sachin_rt";;@sachin_rt;;"283124240268550144";https://twitter.com/manjeetkhurana/status/283124240268550144
Ping_Pong_News;2012-12-24 09:52;0;0;"#chess AICF-AAI Chess Cup: Alekseev downs Negi - Indian Sports news http:// ow.ly/2tUsZT";;;#chess;"283065023813787648";https://twitter.com/Ping_Pong_News/status/283065023813787648
astropach1997;2012-12-24 09:32;0;0;"Indian GP: Kashyap wins title, Sindhu loses in finals - Indian Sports news: The HinduIndian GP: Kashyap wins tit... http:// bit.ly/109dmLT";;;;"283060032294240257";https://twitter.com/astropach1997/status/283060032294240257
rameshjos;2012-12-24 08:41;0;0;"Sachin will be missed more by Indian sports journalists than by cricket loving public of India.";;;;"283047268075073538";https://twitter.com/rameshjos/status/283047268075073538
puneetd28;2012-12-23 22:39;0;0;"Stand up and take a bow! The master, the god of Indian sports ...the most respected...Blessed to have lived to see sachin play!";;;;"282895706698694656";https://twitter.com/puneetd28/status/282895706698694656
SmritiSinhas;2012-12-23 17:12;0;0;"Dear God/ Higher Power, let all us Indian sports bureaus peacefully get through this day of #SachinTendulkar ODIs retirement, Amen. #Cricket";;;#SachinTendulkar #Cricket;"282813309403684864";https://twitter.com/SmritiSinhas/status/282813309403684864
Anhad_gill;2012-12-23 16:24;0;0;"@fakingnews : Yes, Indian sports is in crisis. No, it has nothing to do with Sachin Tendulkar!";;@fakingnews;;"282801299555241984";https://twitter.com/Anhad_gill/status/282801299555241984
AjeetBabu;2012-12-23 15:23;0;0;"23 yrs Sachin made us happy, now he understood the situation and retired. Its time he do something good for indian sports as MP next 23 yrs";;;;"282786119081422848";https://twitter.com/AjeetBabu/status/282786119081422848
CAKushalSoni;2012-12-23 13:13;0;0;"What i infer from his life is - "Legacy should be left behind" Sachin, u'l be recalled forever in Indian sports history.";;;;"282753332286717952";https://twitter.com/CAKushalSoni/status/282753332286717952
sudhanks;2012-12-23 13:07;0;0;"(2/2) Dhanraj Pillai last year during Olympics!! Hope Sachin wud hav Understood this!! #MP !! Waiting for some changes in Indian Sports";;;#MP;"282751673221390336";https://twitter.com/sudhanks/status/282751673221390336
cyberdr3amer;2012-12-23 12:34;0;0;"Its been a fitful year for Indian sports , cricket surprisingly pulling it down #2012";;;#2012;"282743492160126976";https://twitter.com/cyberdr3amer/status/282743492160126976
Museem83;2012-12-23 12:13;0;0;"A few decades from now, a day will come when the young Indian sports enthusiasts will proudly say “Wow, this... http:// fb.me/1pF51shdy";;;;"282738136604344320";https://twitter.com/Museem83/status/282738136604344320
harry_krish1;2012-12-23 11:39;0;0;"Probably the best decision to continue in the longer format of the Game. Who has better served Indian sports !!";;;;"282729589711712256";https://twitter.com/harry_krish1/status/282729589711712256
TuQDinh;2012-12-23 03:32;0;1;"This video is about the Iroquois' Indian sports and games! VIDEO LINK-----> http:// youtu.be/mudS7i2RIUI via @youtube";;@youtube;;"282607001916276736";https://twitter.com/TuQDinh/status/282607001916276736
AuctionGeek;2012-12-22 23:55;0;0;"Latest: Online auction of Nehru Cup winning Indian football team's shirt and ball - Indian Sports news http:// ow.ly/2tTn6k";;;;"282552347027206144";https://twitter.com/AuctionGeek/status/282552347027206144
Ping_Pong_News;2012-12-21 20:57;0;0;"#chess AICF-AAI Chess Cup: Parmarjan Negi holds Wojtaszek - Indian Sports news http:// ow.ly/2tSeA0";;;#chess;"282145301656121344";https://twitter.com/Ping_Pong_News/status/282145301656121344
shivashankar;2012-12-21 18:54;0;0;"@rohanbopanna it's hard to digest,ofcrs Indian sports is specific to only cricket.. Don't know whom to blame for this..";;@rohanbopanna;;"282114432576925696";https://twitter.com/shivashankar/status/282114432576925696
therationalpie;2012-12-21 15:13;0;0;"One of the many problems Indian Sports is facing is the lack of Sports Ventures which give a direction to the... http:// fb.me/QqhHcPf9";;;;"282058656483250176";https://twitter.com/therationalpie/status/282058656483250176
fni;2012-12-21 13:48;0;0;"We aim for a top seven finish: Santosh Kashyap - Indian Sports news: We aim for a top seven fini... http:// tinyurl.com/cczukof #indianfootball";;;#indianfootball;"282037242015404032";https://twitter.com/fni/status/282037242015404032
