username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Pv12366Varma;2015-12-19 02:14;6;16;"@IrfanPathan good work from you brother for public,felling happy being an indian sports person doing good works for people";;@IrfanPathan;;"677952533449469952";https://twitter.com/Pv12366Varma/status/677952533449469952
chicane_media;2015-12-18 20:45;0;0;""The Indian sports industry in 2016: Challenges and opportunities " by https://www. linkedin.com/pulse/indian-s ports-industry-2016-challenges-opportunities-david-cushnan … from @Repucom";;@Repucom;;"677869752606330880";https://twitter.com/chicane_media/status/677869752606330880
chatsjd;2015-12-18 20:18;0;1;"Hoping for more qualifications across disciplines for #Indian #sports persons #Rio2016 @OGQ_India @liveyoursport https:// twitter.com/SameerSh29/sta tus/675638432341884928 …";;@OGQ_India @liveyoursport;#Indian #sports #Rio2016;"677863023495659521";https://twitter.com/chatsjd/status/677863023495659521
gnanambalam;2015-12-18 10:53;0;0;"Indian sports administrators are as venal as chor Gandhi family https:// twitter.com/HockeyJunoon/s tatus/677714136227299329 …";;;;"677720893301243904";https://twitter.com/gnanambalam/status/677720893301243904
Hellblazer_1990;2015-12-17 21:48;0;0;"The day corruption is minimized from Indian sports , India is going to compete against the best in the world in all sports, not only cricket.";;;;"677523299761446912";https://twitter.com/Hellblazer_1990/status/677523299761446912
bharath_kr;2015-12-17 20:09;1;3;"Wishing @GoSportsVoices many more accolades in the years to come! Bringing #professionalism #positivity into #indian #sports";;@GoSportsVoices;#professionalism #positivity #indian #sports;"677498374870831104";https://twitter.com/bharath_kr/status/677498374870831104
AthDiaries;2015-12-17 12:38;0;0;"Just trying to bring some change in Indian Sports :) http:// fb.me/VdAlsCXZ";;;;"677384929362186240";https://twitter.com/AthDiaries/status/677384929362186240
thehansindiaweb;2015-12-16 23:20;0;0;"The Indian sports car gets a performance upgrade http://www. thehansindia.com/posts/index/20 15-12-16/The-Indian-sports-car-gets-a-performance-upgrade-193569 … pic.twitter.com/1Dw3SO31Yu";;;;"677184084389396481";https://twitter.com/thehansindiaweb/status/677184084389396481
IPLNine_;2015-12-16 19:42;2;0;"2015 will be marked as one of the breakthrough year of Indian sports . Following are some of the… #IPL8 #PepsiIPL pic.twitter.com/AxKt3jzzVv";;;#IPL8 #PepsiIPL;"677129070899888128";https://twitter.com/IPLNine_/status/677129070899888128
harishschandan;2015-12-16 19:17;0;1;"@16Sreejesh Hall of famer if there was one in Field Hockey... Means more to Indian sports than he is given credit for...";;@16Sreejesh;;"677122999229677568";https://twitter.com/harishschandan/status/677122999229677568
TIMCtweeting;2015-12-16 15:21;0;1;"This January #RajKumarHirani brings us the reality of Indian Sports with his next #SaalaKh … http:// ift.tt/1OvNIFC pic.twitter.com/JnTjJdZWKJ";;;#RajKumarHirani #SaalaKh;"677063516902281216";https://twitter.com/TIMCtweeting/status/677063516902281216
joepune;2015-12-16 11:46;1;0;"BIG Day for Indian sports journalists as @mihirsv Vasavada makes us all proud by winning the AIPS Sportspearl award";;@mihirsv;;"677009289698009088";https://twitter.com/joepune/status/677009289698009088
newsy_sports;2015-12-16 02:46;0;0;"Singapore will be the favourite - The Hindu - Indian Sports news Singapore will be the favourite The Hindu Yang... http:// ow.ly/395x9R";;;;"676873575857586176";https://twitter.com/newsy_sports/status/676873575857586176
highonsport;2015-12-15 20:02;0;0;"Nita Ambani being called the 'first lady of Indian sports ' pretty much describes everything that is wrong with Indian Sports .";Mumbai, India;;;"676771700885753856";https://twitter.com/highonsport/status/676771700885753856
anshul_chavhan;2015-12-15 17:35;0;0;"Retweeted Indian Sports News ( @indiansportnews ): Honoured to join Asian golf legends, says Lahiri on winning... http:// fb.me/7R9VlUsq2";;@indiansportnews;;"676734711566217216";https://twitter.com/anshul_chavhan/status/676734711566217216
