username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
CSISIndiaChair;2016-02-24 04:30;0;1;"New #micro -site for railway budget http:// bit.ly/1oF4ZXQ #IndianRailways";;;#micro #IndianRailways;"702266803586621442";https://twitter.com/CSISIndiaChair/status/702266803586621442
capariwar;2016-02-24 03:25;0;0;"The Railway Budget on February 25 is likely to increase the overall capital outlay for Indian railways by 20-25... http:// fb.me/4dSxNTmkl";;;;"702250460028264452";https://twitter.com/capariwar/status/702250460028264452
aadhira_r;2016-02-24 02:14;1;1;"Can you guess the ingredients of this pic? #Nofilter #hdr #train #indianrailways #night … https://www. instagram.com/p/BCJIS_Uj4xu/";;;#Nofilter #hdr #train #indianrailways #night;"702232648903622656";https://twitter.com/aadhira_r/status/702232648903622656
IRCTC_News;2016-02-24 01:13;0;0;"NATIONAL TRAIN ENQUIRY SYSTEM :: INDIAN RAILWAYS http:// goo.gl/fb/X4TMyN #nationaltrainenquiry #trainstatus";;;#nationaltrainenquiry #trainstatus;"702217155773911040";https://twitter.com/IRCTC_News/status/702217155773911040
drsatishsj;2016-02-24 00:24;0;0;"Train hostesses to welcome travellers with roses http:// economictimes.indiatimes.com/industry/trans portation/railways/rail-budget-2016-train-hostesses-to-welcome-travellers-with-roses/articleshow/51076451.cms … Now #Indian #Railways Police staff will be very very busy";Bengaluru South, India;;#Indian #Railways;"702204852454105089";https://twitter.com/drsatishsj/status/702204852454105089
mumbaitimes;2016-02-23 23:40;0;0;"Mumbai Times Railways unveils micro-website for rail budget: New Delhi, Feb 23 : Indian Railways o... http:// bit.ly/1QB6y5h MumbaiTimes";;;;"702193785049108480";https://twitter.com/mumbaitimes/status/702193785049108480
AshikOnFire;2016-02-23 23:37;0;0;"LMPE Indian Railways launches micro-site for rail budget: The website has been designed to act as a ready refe... http:// bit.ly/21okTDJ";;;;"702193014005837824";https://twitter.com/AshikOnFire/status/702193014005837824
dMurali;2016-02-23 23:24;0;0;"Ministry of Railways 23-February, 2016 18:54 IST Indian Railways Launches a New Micro - Site for Railway Budget... http:// fb.me/4tuoDCKpP";;;;"702189846438223872";https://twitter.com/dMurali/status/702189846438223872
dmuraliDM;2016-02-23 23:24;0;0;"Indian Railways Launches a New Micro - Site for Railway Budget 2016-17 Update and Budget Watch http:// pib.nic.in/newsite/PrintR elease.aspx?relid=136663 …";;;;"702189775512440832";https://twitter.com/dmuraliDM/status/702189775512440832
Madhusmitabishi;2016-02-23 23:04;0;0;"Transformation at Indian Railways proven ,when policy n implementation driven seriously@top level,it delivers result. @RailMinIndia";;@top @RailMinIndia;;"702184646482636800";https://twitter.com/Madhusmitabishi/status/702184646482636800
mrin_atherdesk;2016-02-23 22:34;0;0;"The bullet train syndrome perpetuates an elitist approach to the Indian Railways http:// scroll.in/article/804016 /the-bullet-train-syndrome-perpetuates-an-elitist-approach-to-the-indian-railways … via @scroll_in";;@scroll_in;;"702177214394036224";https://twitter.com/mrin_atherdesk/status/702177214394036224
namo_updates;2016-02-23 22:29;0;0;"RT RailMinIndia "RT AnupamPkher: Quiz: How many #IndianRailways sites feature in the UNESCO World heritage?:) #RAILGYANI "";;;#IndianRailways #RAILGYANI;"702175980237012992";https://twitter.com/namo_updates/status/702175980237012992
livemint;2016-02-23 22:23;10;9;"Indian Railways launches micro-site for rail budget http:// bit.ly/1WGyeEc";;;;"702174559705948160";https://twitter.com/livemint/status/702174559705948160
