username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
benblaney;2016-02-26 09:51;0;0;"They should call me; I'll help them out - Is Indian Railways moving to dynamic pricing of fares? - http:// economictimes.indiatimes.com/industry/tran#sportation/railways/is-indian-railways-moving-to-dynamic-pricing-of-fares/articleshow/51142641.cms …";;;#sportation;"703072337076224000";https://twitter.com/benblaney/status/703072337076224000
SanBhowmik;2016-02-26 09:49;0;1;"Railway Budget 2016: Indian Railways to turn smarter with apps, drone technology - The Economic Times http:// ecoti.in/gXbWHa";;;;"703071957873364992";https://twitter.com/SanBhowmik/status/703071957873364992
deepakmohoni;2016-02-26 09:46;0;0;"Indian Railways : "Only competition and accountability can put Indian Railways back on track" http://www. livemint.com/Opinion/eDE3tE 6MdBsXt5Q8rrcLfN/Some-reformist-moves-but-worrying-math.html …";;;;"703071070493020161";https://twitter.com/deepakmohoni/status/703071070493020161
livemint;2016-02-26 09:45;17;9;"#RailBudget2016 Infographic | The Indian Railways ’ new passenger-friendly measures http:// bit.ly/1Oz5eZ0 pic.twitter.com/xriJiSgFJx";;;#RailBudget2016;"703070762996002816";https://twitter.com/livemint/status/703070762996002816
satbasani;2016-02-26 09:43;0;1;"Get set to travel in #Tejas soon #IndianRailways pic.twitter.com/zQ4DnsVOaT";Hayathnagar, India;;#Tejas #IndianRailways;"703070448863424512";https://twitter.com/satbasani/status/703070448863424512
isinghpankaj;2016-02-26 09:41;0;0;"Apart from the improvements planned for the Indian Railways , The Rail Budget 2016 must have provisions for extra... http:// fb.me/5U7gPNH9r";;;;"703069935338131456";https://twitter.com/isinghpankaj/status/703069935338131456
deepakmohoni;2016-02-26 09:41;0;2;"Suresh Prabhu’s budget: The 163-year-old Indian Railways is now wooing startups http:// qz.com/624619/indias- 163-year-old-railways-are-now-reaching-out-to-startups/ … pic.twitter.com/1qY0QgvxWm";;;;"703069806384324609";https://twitter.com/deepakmohoni/status/703069806384324609
RajeevManjrekar;2016-02-26 09:37;1;2;"#SureshPrabhu #RailwayBudget : The 163-year-old #IndianRailways is now wooing #startups http:// flip.it/1G9qk";;;#SureshPrabhu #RailwayBudget #IndianRailways #startups;"703068939287269376";https://twitter.com/RajeevManjrekar/status/703068939287269376
vinaygb;2016-02-26 09:30;0;0;"6) “Only competition and accountability can put Indian Railways back on track.” In the light of recent findings… http://www. insightsonindia.com/?p=71113";;;;"703067152241156097";https://twitter.com/vinaygb/status/703067152241156097
shreyamarkettip;2016-02-26 09:30;0;0;"Indian railways to target freight business revival - Suresh Prabhu Get Free Trading Tips Just #Missed Call on 08040751830";Indore, India;;#Missed;"703067117067763713";https://twitter.com/shreyamarkettip/status/703067117067763713
shreyamarkettip;2016-02-26 09:30;0;0;"BREAKING NEWS: Watchdog proposed for Indian Railways Get Free Market updates Just #Missed Call on 08040751830";Indore, India;;#Missed;"703066982472548352";https://twitter.com/shreyamarkettip/status/703066982472548352
