username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Ajayvirjakhar;2015-07-19 17:23;2;2;"Not seeking subsidy but time to develop Indian food processing industry which uses Indian agriculture commodities. @bitsrajore";;@bitsrajore;;"622735924569309184";https://twitter.com/Ajayvirjakhar/status/622735924569309184
DirectorCimap;2015-07-19 07:07;0;4;"CIMAP plans to organize a Brain Storming session on integration of medicinal and aromatic plants cultivation in Indian agriculture . Inputs?";;;;"622580872919646208";https://twitter.com/DirectorCimap/status/622580872919646208
DrTanimaDutta;2015-07-19 06:04;0;2;"Organic farming is the way to future. #IndianAgriculture #OrganicFarming http:// ecoti.ms/g6L-PZ @EconomicTimes";;@EconomicTimes;#IndianAgriculture #OrganicFarming;"622565139938541568";https://twitter.com/DrTanimaDutta/status/622565139938541568
iSaveEnergyIND;2015-07-18 22:45;0;0;"Indian Agriculture Ministry will provide financial assistance of up to Rs 57,600 on purchase of solar energy pumps pic.twitter.com/ukdLgkKWas";;;;"622454575308668928";https://twitter.com/iSaveEnergyIND/status/622454575308668928
AsadUmarFanClub;2015-07-18 16:28;0;0;"RT tabindaworld: Now I got it,why Indian agriculture sector is ahead of Pak,They get Urea & co directly from their People. Pls, #DonateToil …";;;#DonateToil;"622359793890684928";https://twitter.com/AsadUmarFanClub/status/622359793890684928
AspadaInv;2015-07-18 16:24;1;1;"See how Aspada portfolio company EM3 is changing the face of Indian agriculture through FaaS (Farming as a Service) http:// youtu.be/GRTSG7r4tq8";;;;"622358876269056000";https://twitter.com/AspadaInv/status/622358876269056000
maunavarra;2015-07-18 12:56;0;0;"Indian #agriculture needs gr8er entrepreneurship: A.Muthoo of the @IFADnews off. #Evaluation interviewed by @ZeeNews http:// zeenews.india.com/exclusive/indi an-agriculture-needs-greater-entrepreneurship-ashwani-muthoo_1631614.html …";;@IFADnews @ZeeNews;#agriculture #Evaluation;"622306400102936576";https://twitter.com/maunavarra/status/622306400102936576
IndiaExplained;2015-07-17 23:41;24;24;"Who says Indian agriculture isn't a lucrative profession? pic.twitter.com/vX3dlLjTRF";;;;"622106314034974720";https://twitter.com/IndiaExplained/status/622106314034974720
GrowersToolkit;2015-07-17 21:54;0;2;"SahyadriFarms: Glad to see more folks contributing to Indian Agriculture via #AgTech https:// twitter.com/AgFunder/statu s/622021238437904386 …";;;#AgTech;"622079440797962240";https://twitter.com/GrowersToolkit/status/622079440797962240
prahladnb;2015-07-17 19:21;0;0;"Swot analysis of Indian Agriculture . Self explanatory. Visit: http://www. indiahearing.org for details. pic.twitter.com/Wjm2aJ2xuS";;;;"622040808665919488";https://twitter.com/prahladnb/status/622040808665919488
govnokricom;2015-07-17 13:32;0;0;"Indian Agriculture Research Institute (IARI) recruitment 2 Lab Assistant Posts 2015 http://www. ingovtjob.com/delhi-iari-rec ruitment-2015-notification-lab-assistant-post/ …";;;;"621953187872780288";https://twitter.com/govnokricom/status/621953187872780288
ZeeNews;2015-07-17 13:30;7;10;"Indian agriculture needs greater entrepreneurship: Ashwani Muthoo http:// zeenews.india.com/exclusive/indi an-agriculture-needs-greater-entrepreneurship-ashwani-muthoo_1631614.html … pic.twitter.com/uLGslOpEpO";;;;"621952555803762688";https://twitter.com/ZeeNews/status/621952555803762688
vegatoribiove;2015-07-17 09:19;0;0;"Essays on the Commercialization of Indian Agriculture … http://great-offers-o nline-palatial-auction.newoffers.info/buy/01/?query= 252029658901 … pic.twitter.com/3WdXScvjTP";;;;"621889309159882752";https://twitter.com/vegatoribiove/status/621889309159882752
ShreyaAnekar;2015-07-15 15:53;0;0;"http:// thethoughtsinprogress.tumblr.com/post/124145813 450/company-can-sell-its-old-non-performing-asset-and … How Indian agriculture sector is suffering from so called secular politics.";;;;"621263919886118913";https://twitter.com/ShreyaAnekar/status/621263919886118913
azadswapnil;2015-07-14 23:02;0;1;"The state of farmers in India. #indianagriculture #farmerssuicide #agrariancrisis #vidarbha http:// buff.ly/1DeXtU4";;;#indianagriculture #farmerssuicide #agrariancrisis #vidarbha;"621009427580194817";https://twitter.com/azadswapnil/status/621009427580194817
MahycoIndia;2015-07-14 15:32;0;0;"Indian #agriculture is moving in the right direction. Here are 4 reasons why http:// huff.to/1K5aTH3 @HuffingtonPost";;@HuffingtonPost;#agriculture;"620896149822640128";https://twitter.com/MahycoIndia/status/620896149822640128
parsikhabar;2015-07-14 12:10;0;0;"Parsis in Agriculture: The Parsi Contribution to Indian Agriculture and Agri-Research” by Ardeshir... http:// bit.ly/1fEB6Ct [via Z net]";;;;"620845371426615296";https://twitter.com/parsikhabar/status/620845371426615296
saaxenanurag;2015-07-14 10:38;12;7;"Farmers of Rural Maha Changed Indian Agriculture through whatsapp group, Digital India is not a dream but reality now pic.twitter.com/Vteqm76OF9";;;;"620822082272673794";https://twitter.com/saaxenanurag/status/620822082272673794
kkuruganti;2015-07-14 10:12;0;0;"Not so silent. Pls read our "Monsanto-ising Indian Agriculture " report. https:// twitter.com/satyamarivada/ status/620421768281522176 …";;;;"620815730372554752";https://twitter.com/kkuruganti/status/620815730372554752
mgrg7;2015-07-13 21:35;0;1;"India can feed the whole world. No shortage of food. Who forced @narendramodi to reduce Indian #agriculture Budget? https:// twitter.com/WorldBank/stat us/620617625958260737 …";;@narendramodi;#agriculture;"620625000001769472";https://twitter.com/mgrg7/status/620625000001769472
PranayGupte;2015-07-13 19:27;0;0;"4 Signs That Indian Agriculture Is Headed In The Right Direction http:// huff.to/1TvHXwq";;;;"620592910505918464";https://twitter.com/PranayGupte/status/620592910505918464
manabi5;2015-07-13 15:41;0;2;"@PMOIndia @narendramodi How One Whatsapp Group of Farmers in Rural Maharashtra is Trying to Change Indian Agriculture http://www. thebetterindia.com/21703/farmers- rural-maharashtra-bringing-about-the-next-green-revolution-whatsapp/ …";;@PMOIndia @narendramodi;;"620536110674874368";https://twitter.com/manabi5/status/620536110674874368
BT_India;2015-07-13 12:51;6;10;"'It's time Indian #agriculture policy thought about nutrition' http:// ow.ly/Pwg0c pic.twitter.com/ESLlZiCHV6";;;#agriculture;"620493359828832256";https://twitter.com/BT_India/status/620493359828832256
